Accelerometer X	Accelerometer Y	Accelerometer Z	Gyroscope X	Gyroscope Y	Gyroscope Z	Roll	Pitch	Yaw	Time Stamp	    UTC Time	UTC Date	
(m.s^-2)	(m.s^-2)	(m.s^-2)	(°.s^-1)	(°.s^-1)	(°.s^-1)	(°)	(°)	(°)	(s)	(HH:MM:SS.SS	(YYYY-MM-DD)	
0.36	0.596	-8.99	-0.281996	0.463271	-3.013638	-0.133758	2.208975	175.777459	2162.136	18:21.5	3/16/2024	312.136
0.389	0.707	-9.224	-0.338229	0.532268	-3.020468	-0.138548	2.211955	175.735221	2162.15	18:21.5	3/16/2024	312.15
0.419	0.817	-9.457	-0.394462	0.601265	-3.027298	-0.14334	2.214932	175.692997	2162.164	18:21.5	3/16/2024	312.164
1.079	1.125	-9.277	-0.306527	0.070905	-3.178484	-0.145793	2.215052	175.649912	2162.178	18:21.5	3/16/2024	312.178
0.517	0.619	-8.678	-0.340304	-0.419925	-2.976217	-0.147123	2.212386	175.606363	2162.192	18:21.5	3/16/2024	312.192
0.035	0.177	-9.617	-0.483267	-0.641454	-3.000115	-0.152246	2.205851	175.563824	2162.206	18:21.6	3/16/2024	312.206
0.764	0.032	-10.536	-0.573794	-0.188301	-3.004061	-0.159312	2.199299	175.522898	2162.22	18:21.6	3/16/2024	312.22
0.326	0.314	-10.076	-0.197832	-0.374269	-2.982865	-0.165377	2.192323	175.482409	2162.234	18:21.6	3/16/2024	312.234
0.596	0.269	-9.318	-0.073443	-0.622902	-2.997371	-0.166994	2.184312	175.441332	2162.248	18:21.6	3/16/2024	312.248
0.463	0.324	-9.585	-0.39312	-0.714889	-3.13491	-0.17867	2.175968	175.397236	2162.262	18:21.6	3/16/2024	312.262
0.382	0.822	-9.285	-0.707744	-0.87618	-3.223635	-0.191171	2.164534	175.352553	2162.276	18:21.6	3/16/2024	312.276
0.65	0.73	-9.365	-0.291081	-0.738163	-3.329302	-0.202534	2.149061	175.307747	2162.29	18:21.6	3/16/2024	312.29
0.616	0.612	-9.321	-0.259735	-0.58611	-3.330713	-0.203351	2.140763	175.265905	2162.304	18:21.7	3/16/2024	312.304
0.583	0.494	-9.276	-0.228389	-0.434057	-3.332125	-0.204162	2.132466	175.224064	2162.318	18:21.7	3/16/2024	312.318
0.549	0.377	-9.232	-0.197042	-0.282005	-3.333536	-0.204966	2.124168	175.182208	2162.332	18:21.7	3/16/2024	312.332
0.515	0.259	-9.188	-0.165696	-0.129952	-3.334947	-0.205765	2.115869	175.140366	2162.346	18:21.7	3/16/2024	312.346
0.727	0.513	-10.24	-0.27219	0.129279	-2.846727	-0.205367	2.117012	175.099262	2162.36	18:21.7	3/16/2024	312.36
0.392	0.564	-8.824	-0.024997	0.264646	-2.975942	-0.205939	2.120237	175.057516	2162.374	18:21.7	3/16/2024	312.374
0.79	0.446	-9.464	-0.070546	-0.347604	-3.094819	-0.210123	2.119226	175.013434	2162.388	18:21.7	3/16/2024	312.388
0.038	0.104	-10.001	0.168788	-0.044179	-3.094186	-0.208519	2.118408	174.973587	2162.402	18:21.8	3/16/2024	312.402
0.147	0.329	-10.379	0.27614	0.268412	-2.855031	-0.211176	2.12188	174.933166	2162.416	18:21.8	3/16/2024	312.416
0.65	1.472	-10.529	-0.371565	0.860549	-3.170117	-0.220804	2.131022	174.891051	2162.43	18:21.8	3/16/2024	312.43
0.345	0.3	-9.857	-0.13052	0.638124	-3.17147	-0.220003	2.141969	174.849373	2162.444	18:21.8	3/16/2024	312.444
0.685	-0.476	-9.375	0.137114	1.24383	-2.743982	-0.221523	2.156675	174.8107	2162.458	18:21.8	3/16/2024	312.458
0.74	0.212	-10.123	-0.16644	1.307068	-2.606177	-0.225812	2.17314	174.773776	2162.472	18:21.8	3/16/2024	312.472
0.539	0.305	-9.947	-0.250643	1.205181	-2.64778	-0.236247	2.183255	174.733861	2162.486	18:21.8	3/16/2024	312.486
0.337	0.398	-9.771	-0.334846	1.103295	-2.689383	-0.246691	2.193364	174.693959	2162.5	18:21.9	3/16/2024	312.5
0.135	0.491	-9.595	-0.419049	1.001408	-2.730985	-0.257141	2.203465	174.654043	2162.514	18:21.9	3/16/2024	312.514
0.331	0.537	-9.847	-0.523051	1.543736	-2.826282	-0.267598	2.213559	174.614114	2162.528	18:21.9	3/16/2024	312.528
0.686	0.964	-10.031	-0.36265	1.176021	-3.010574	-0.267605	2.227113	174.574335	2162.542	18:21.9	3/16/2024	312.542
0.338	0.836	-9.431	-0.126722	1.059001	-2.699377	-0.267266	2.241628	174.535157	2162.556	18:21.9	3/16/2024	312.556
0.692	0.283	-9.56	0.017698	0.727212	-2.642278	-0.268786	2.25665	174.496771	2162.57	18:21.9	3/16/2024	312.57
0.454	-0.134	-10.106	-0.455777	0.597532	-2.735015	-0.280699	2.263047	174.458454	2162.584	18:21.9	3/16/2024	312.584
0.431	0.642	-9.87	-0.592271	0.782236	-2.869955	-0.287992	2.269121	174.418689	2162.598	18:21.9	3/16/2024	312.598
0.351	0.923	-8.55	0.007468	0.205004	-3.144334	-0.290701	2.27437	174.377762	2162.612	18:22.0	3/16/2024	312.612
0.718	-0.232	-10.053	0.41708	0.180287	-3.062053	-0.286691	2.276106	174.336317	2162.626	18:22.0	3/16/2024	312.626
0.938	-0.455	-10.29	0.339999	-0.023545	-3.011609	-0.286248	2.270618	174.296387	2162.64	18:22.0	3/16/2024	312.64
0.816	-0.213	-10.037	0.102931	-0.324869	-3.037964	-0.287225	2.262238	174.257059	2162.654	18:22.0	3/16/2024	312.654
0.694	0.029	-9.784	-0.134136	-0.626193	-3.064318	-0.288197	2.253858	174.217731	2162.668	18:22.0	3/16/2024	312.668
0.572	0.271	-9.531	-0.371204	-0.927516	-3.090673	-0.289163	2.245477	174.178403	2162.682	18:22.0	3/16/2024	312.682
0.45	0.513	-9.279	-0.608272	-1.22884	-3.117027	-0.290123	2.237096	174.139074	2162.696	18:22.0	3/16/2024	312.696
0.329	0.755	-9.026	-0.845339	-1.530164	-3.143381	-0.291077	2.228714	174.099746	2162.71	18:22.1	3/16/2024	312.71
0.249	1.078	-9.273	-0.464429	-1.620799	-3.058644	-0.292026	2.220331	174.060432	2162.724	18:22.1	3/16/2024	312.724
0.509	0.704	-10.702	1.166007	-0.903225	-2.770875	-0.28519	2.213101	174.021937	2162.738	18:22.1	3/16/2024	312.738
0.392	0.333	-11.175	0.899751	-0.29519	-2.845618	-0.273973	2.207186	173.98336	2162.752	18:22.1	3/16/2024	312.752
0.219	-0.183	-10.134	0.340877	-0.266782	-3.129773	-0.271499	2.20394	173.940493	2162.766	18:22.1	3/16/2024	312.766
0.391	-0.196	-9.699	-0.160885	-0.298346	-2.93178	-0.272912	2.198522	173.899376	2162.78	18:22.1	3/16/2024	312.78
0.578	0.765	-8.832	0.155805	-0.113755	-2.94951	-0.272751	2.192019	173.858121	2162.794	18:22.1	3/16/2024	312.794
0.574	1.626	-8.33	0.590965	-0.430219	-3.10363	-0.264767	2.184986	173.814832	2162.808	18:22.2	3/16/2024	312.808
0.307	0.346	-9.468	1.124608	-0.74065	-3.091146	-0.250567	2.176461	173.774588	2162.822	18:22.2	3/16/2024	312.822
0.275	-0.173	-10.415	0.631335	-0.556572	-2.525736	-0.237566	2.173122	173.735137	2162.836	18:22.2	3/16/2024	312.836
-0.031	1.701	-11.254	0.553038	0.184234	-2.553791	-0.227553	2.177024	173.696096	2162.85	18:22.2	3/16/2024	312.85
0.346	0.804	-10.284	0.820502	0.312563	-2.718941	-0.217543	2.180934	173.657054	2162.864	18:22.2	3/16/2024	312.864
0.723	-0.092	-9.313	1.087967	0.440893	-2.88409	-0.207536	2.18485	173.618013	2162.878	18:22.2	3/16/2024	312.878
0.497	-0.42	-8.419	0.841558	0.321765	-2.705084	-0.198414	2.188771	173.579135	2162.892	18:22.2	3/16/2024	312.892
1.07	0.242	-8.974	0.482064	0.179662	-2.687677	-0.194596	2.192689	173.541255	2162.906	18:22.3	3/16/2024	312.906
0.01	0.653	-9.965	0.380683	0.213606	-2.959205	-0.190529	2.195855	173.507432	2162.92	18:22.3	3/16/2024	312.92
-0.179	0.67	-10.535	0.629483	0.448924	-2.960075	-0.185963	2.201837	173.473363	2162.934	18:22.3	3/16/2024	312.934
0.335	0.701	-10.474	0.434999	1.008058	-2.760756	-0.180407	2.215611	173.434609	2162.948	18:22.3	3/16/2024	312.948
0.351	0.959	-10.152	0.513383	1.148092	-3.029691	-0.171559	2.229775	173.39472	2162.962	18:22.3	3/16/2024	312.962
0.481	-0.484	-9.408	0.902885	0.921308	-2.652232	-0.163102	2.239041	173.35572	2162.976	18:22.3	3/16/2024	312.976
0.63	-0.493	-9.524	0.893897	0.843011	-2.543479	-0.155888	2.241688	173.318154	2162.99	18:22.3	3/16/2024	312.99
0.66	-0.262	-9.463	0.832275	0.752351	-2.638699	-0.148676	2.24434	173.280602	2163.004	18:22.4	3/16/2024	313.004
0.691	-0.032	-9.403	0.770653	0.661691	-2.733919	-0.141466	2.246996	173.243035	2163.018	18:22.4	3/16/2024	313.018
0.722	0.198	-9.343	0.709031	0.571031	-2.829138	-0.134258	2.249657	173.205469	2163.032	18:22.4	3/16/2024	313.032
0.753	0.428	-9.283	0.647409	0.480371	-2.924358	-0.127051	2.252324	173.167903	2163.046	18:22.4	3/16/2024	313.046
0.784	0.658	-9.223	0.585787	0.389711	-3.019578	-0.119846	2.254994	173.130337	2163.06	18:22.4	3/16/2024	313.06
0.949	0.401	-9.178	0.359246	0.182195	-2.974124	-0.114739	2.258052	173.091952	2163.074	18:22.4	3/16/2024	313.074
0.317	0.632	-9.581	-0.040756	-0.014615	-2.805994	-0.114872	2.262072	173.051503	2163.088	18:22.4	3/16/2024	313.088
0.087	0.634	-9.724	0.378624	-0.499511	-3.105153	-0.106827	2.256954	173.008227	2163.102	18:22.5	3/16/2024	313.102
0.46	-0.128	-10.002	0.969714	-0.17733	-3.281541	-0.101551	2.24912	172.969773	2163.116	18:22.5	3/16/2024	313.116
0.305	-0.172	-8.727	0.445915	-0.205816	-2.935398	-0.101785	2.239685	172.938409	2163.13	18:22.5	3/16/2024	313.13
0.211	1.146	-9.513	0.173703	-0.633985	-2.781546	-0.092128	2.233921	172.899723	2163.144	18:22.5	3/16/2024	313.144
0.243	1.222	-10.523	0.239445	-0.75876	-2.91108	-0.088064	2.226682	172.859794	2163.158	18:22.5	3/16/2024	313.158
0.837	-0.416	-10.625	0.219618	-0.610842	-2.970033	-0.08897	2.218019	172.819318	2163.172	18:22.5	3/16/2024	313.172
0.664	-0.585	-10.146	0.043791	-0.216175	-2.785716	-0.094525	2.207474	172.781151	2163.186	18:22.5	3/16/2024	313.186
0.487	-0.724	-9.651	-0.232542	-0.449201	-2.768373	-0.099401	2.195687	172.739159	2163.2	18:22.6	3/16/2024	313.2
0.516	-0.463	-9.559	-0.105135	-0.542325	-2.848145	-0.104001	2.1834	172.695623	2163.214	18:22.6	3/16/2024	313.214
0.544	-0.202	-9.467	0.022272	-0.635448	-2.927917	-0.108591	2.17111	172.652101	2163.228	18:22.6	3/16/2024	313.228
0.531	0.099	-9.598	0.05975	-0.762729	-2.990141	-0.113171	2.158816	172.608579	2163.242	18:22.6	3/16/2024	313.242
0.19	0.455	-10.018	-0.051203	-0.734156	-2.87475	-0.115999	2.147062	172.568022	2163.256	18:22.6	3/16/2024	313.256
0.447	0.524	-10.065	0.184431	-0.129455	-2.557347	-0.116495	2.136034	172.531412	2163.27	18:22.6	3/16/2024	313.27
0.519	0.845	-9.394	-0.039369	-0.39285	-2.598382	-0.113962	2.13424	172.494092	2163.284	18:22.6	3/16/2024	313.284
0.266	0.015	-10.523	-0.326635	-0.513117	-2.807296	-0.12031	2.128802	172.453507	2163.298	18:22.6	3/16/2024	313.298
0.456	-0.062	-10.81	-0.810211	-0.349084	-3.038444	-0.133273	2.12108	172.412239	2163.312	18:22.7	3/16/2024	313.312
0.537	0.217	-9.472	-0.853959	-0.404767	-3.074081	-0.145966	2.116104	172.381407	2163.326	18:22.7	3/16/2024	313.326
0.633	0.737	-9.604	-0.715193	-0.40089	-3.017365	-0.148648	2.107821	172.342502	2163.34	18:22.7	3/16/2024	313.34
0.653	0.556	-9.542	-0.72533	-0.273768	-2.987218	-0.15102	2.101398	172.300934	2163.354	18:22.7	3/16/2024	313.354
0.672	0.374	-9.48	-0.735467	-0.146646	-2.957071	-0.162643	2.102918	172.260704	2163.368	18:22.7	3/16/2024	313.368
0.692	0.192	-9.417	-0.745604	-0.019524	-2.926924	-0.174267	2.104429	172.220474	2163.382	18:22.7	3/16/2024	313.382
0.712	0.01	-9.355	-0.75574	0.107598	-2.896777	-0.185892	2.105932	172.180244	2163.396	18:22.7	3/16/2024	313.396
0.731	-0.172	-9.293	-0.765877	0.23472	-2.866629	-0.197518	2.107428	172.140015	2163.41	18:22.8	3/16/2024	313.41
0.751	-0.354	-9.23	-0.776014	0.361841	-2.836482	-0.209145	2.108915	172.099785	2163.424	18:22.8	3/16/2024	313.424
0.881	0.255	-9.231	-1.222821	0.103168	-2.856546	-0.226321	2.107103	172.058626	2163.438	18:22.8	3/16/2024	313.438
-0.13	0.93	-8.859	-1.305839	-0.087752	-3.206069	-0.245659	2.103845	172.015965	2163.452	18:22.8	3/16/2024	313.452
0.433	1.024	-10.35	-0.672777	-0.142373	-3.367345	-0.253024	2.106783	171.968549	2163.466	18:22.8	3/16/2024	313.466
0.253	-0.111	-10.9	-0.063372	0.54725	-2.929723	-0.259235	2.110097	171.927077	2163.48	18:22.8	3/16/2024	313.48
0.557	0.086	-9.786	-0.327884	0.692253	-2.91144	-0.267347	2.114155	171.887038	2163.494	18:22.8	3/16/2024	313.494
0.58	0.641	-8.925	-0.923112	0.650912	-3.096233	-0.281362	2.119692	171.844636	2163.508	18:22.9	3/16/2024	313.508
0.199	0.337	-9.056	-0.613115	0.395125	-3.054986	-0.284476	2.130368	171.811633	2163.522	18:22.9	3/16/2024	313.522
0.562	0.458	-9.202	0.010656	0.410221	-2.719724	-0.288102	2.139285	171.776444	2163.536	18:22.9	3/16/2024	313.536
0.552	0.709	-9.623	-0.46897	0.144196	-2.855377	-0.294831	2.144707	171.7362	2163.55	18:22.9	3/16/2024	313.55
0.54	0.525	-9.335	0.144587	0.412727	-2.730653	-0.288607	2.150142	171.697637	2163.564	18:22.9	3/16/2024	313.564
0.528	0.341	-9.048	0.758145	0.681258	-2.60593	-0.282388	2.155582	171.659074	2163.578	18:22.9	3/16/2024	313.578
0.535	0.214	-8.942	1.092886	0.781561	-2.578964	-0.277004	2.160603	171.619418	2163.592	18:22.9	3/16/2024	313.592
0.496	0.543	-9.429	-0.102059	0.182185	-3.175333	-0.27662	2.163093	171.573177	2163.606	18:23.0	3/16/2024	313.606
